"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003349810","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","135","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","121","６．土地の資産額に関する事項 取得時期，利用現況別現住居の敷地以外の宅地などの資産額","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","６．土地の資産額に関する事項","取得時期，利用現況別現住居の敷地以外の宅地などの資産額","1) 利用現況「総数」には「不詳」を含む。"
"0003349811","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","105","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","121","６．土地の資産額に関する事項 取得方法，利用現況別現住居の敷地以外の宅地などの資産額","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","６．土地の資産額に関する事項","取得方法，利用現況別現住居の敷地以外の宅地などの資産額","1) 利用現況「総数」には「不詳」を含む。"
"0003349812","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","855","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","122","６．土地の資産額に関する事項 土地の所在地，利用現況別現住居の敷地以外の宅地などの資産額","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","６．土地の資産額に関する事項","土地の所在地，利用現況別現住居の敷地以外の宅地などの資産額","1) 利用現況「総数」には「不詳」を含む。"
"0003349812","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","市区町村","855","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","122","６．土地の資産額に関する事項 土地の所在地，利用現況別現住居の敷地以外の宅地などの資産額","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","６．土地の資産額に関する事項","土地の所在地，利用現況別現住居の敷地以外の宅地などの資産額","1) 利用現況「総数」には「不詳」を含む。"
"0003349813","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","154","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","123","６．土地の資産額に関する事項 世帯人員，現住居の敷地の資産額別現住居の敷地の所有世帯数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","６．土地の資産額に関する事項","世帯人員，現住居の敷地の資産額別現住居の敷地の所有世帯数及び所有面積","1) 現住居の敷地の資産額「総数」には「不詳」を含む。"
"0003349814","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","462","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","123","６．土地の資産額に関する事項 世帯の型，現住居の敷地の資産額別現住居の敷地の所有世帯数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","６．土地の資産額に関する事項","世帯の型，現住居の敷地の資産額別現住居の敷地の所有世帯数及び所有面積","1) 現住居の敷地の資産額「総数」には「不詳」を含む。"
"0003349815","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","264","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","123","６．土地の資産額に関する事項 世帯の年間収入階級，現住居の敷地の資産額別現住居の敷地の所有世帯数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","６．土地の資産額に関する事項","世帯の年間収入階級，現住居の敷地の資産額別現住居の敷地の所有世帯数及び所有面積","1) 現住居の敷地の資産額「総数」には「不詳」を含む。"
"0003349816","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","286","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","123","６．土地の資産額に関する事項 家計を主に支える者の年齢，現住居の敷地の資産額別現住居の敷地の所有世帯数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","６．土地の資産額に関する事項","家計を主に支える者の年齢，現住居の敷地の資産額別現住居の敷地の所有世帯数及び所有面積","1) 現住居の敷地の資産額「総数」には「不詳」を含む。"
"0003349817","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","154","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","123","６．土地の資産額に関する事項 家計を主に支える者の従業上の地位，現住居の敷地の資産額別現住居の敷地の所有世帯数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","６．土地の資産額に関する事項","家計を主に支える者の従業上の地位，現住居の敷地の資産額別現住居の敷地の所有世帯数及び所有面積","1) 現住居の敷地の資産額「総数」には「不詳」を含む。"
"0003349818","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","352","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","125","６．土地の資産額に関する事項 取得時期，現住居の敷地の資産額別現住居の敷地の所有世帯数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","６．土地の資産額に関する事項","取得時期，現住居の敷地の資産額別現住居の敷地の所有世帯数及び所有面積","1) 現住居の敷地の資産額「総数」には「不詳」を含む。"
"0003349819","世帯土地統計 平成25年世帯土地統計 全国編","年次","201301-201312","2019-11-27","0","全国","176","2019-11-28","","00600475","世帯土地統計","00600","国土交通省","125","６．土地の資産額に関する事項 取得方法，現住居の敷地の資産額別現住居の敷地の所有世帯数及び所有面積","08","住宅・土地・建設","01","住宅・土地","世帯土地統計","平成25年世帯土地統計","全国編","６．土地の資産額に関する事項","取得方法，現住居の敷地の資産額別現住居の敷地の所有世帯数及び所有面積","1) 現住居の敷地の資産額「総数」には「不詳」を含む。"
