"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003290573","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","96","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 まつたけ","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","","まつたけ","",""
"0003290574","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 くり","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","※農林水産省大臣官房統計部「平成29年産西洋なし、かき、くりの結果樹面積、収穫量及び出荷量」による。　 くりの収穫量合計値と内訳の計は、本年産の主産県の結果と全国調査年（5年周期）における全国に占める主産県の割合を基 に推計していること及び所定の方法で四捨五入しているため一致しない。","くり","",""
"0003290575","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 くるみ","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","※農林水産省生産局「2015年産特産果樹生産動態等調査」による。","くるみ","",""
"0003290576","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 ぎんなん","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","農林水産省生産局「2015年産特産果樹生産動態等調査」による。","ぎんなん","",""
"0003290577","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 たけのこ","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","","たけのこ","",""
"0003290578","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 ねまがりたけ","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","","ねまがりたけ","",""
"0003290579","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","288","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 わさび(生産量）","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","","わさび(生産量）","",""
"0003290580","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 わらび","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","","わらび","",""
"0003290581","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 乾ぜんまい","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","","乾ぜんまい","",""
"0003290582","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 おうれん","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","","おうれん","",""
"0003290583","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 きはだ皮","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","","きはだ皮","",""
"0003290584","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 木ろう","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","","木ろう","",""
"0003290585","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 生うるし","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","","生うるし","",""
"0003290586","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 つばき油","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","","つばき油","",""
"0003290587","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","48","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 竹皮","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","","竹皮","",""
"0003290588","特用林産物生産統計調査 確報 平成29年度特用林産基礎資料","年次","201701-201712","2019-03-19","0","該当なし","288","2025-04-08","","00501004","特用林産物生産統計調査","00501","林野庁","3","概要 平成29年主要品目別生産動向 竹材","04","農林水産業","03","林業","特用林産物生産統計調査","確報","平成29年度特用林産基礎資料","概要","平成29年主要品目別生産動向","","竹材","",""
