"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY"
"0003013873","工業統計調査 確報 平成19年確報","年次","200701-200712","2010-03-23","0","該当なし","4286","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-7","品目編 品目別在庫及び産出事業所数（従業者30人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","平成19年確報","品目別在庫及び産出事業所数（従業者30人以上の事業所）","","品目編"
"0003013988","工業統計調査 確報 平成19年確報","年次","200701-200712","2010-03-23","0","該当なし","4137","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-7","産業編 従業者30人以上の事業所に関する従業者規模別統計（産業中分類別の在庫額、有形固定資産及びリース契約による契約額及び支払額）","05","鉱工業","02","製造業","工業統計調査","確報","平成19年確報","従業者30人以上の事業所に関する従業者規模別統計（産業中分類別の在庫額、有形固定資産及びリース契約による契約額及び支払額）","","産業編"
"0003013874","工業統計調査 確報 平成19年確報","年次","200701-200712","2010-03-23","0","該当なし","1184","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-8","品目編 品目別の加工賃収入額及び産出事業所数（従業者４人以上の事業所）","05","鉱工業","02","製造業","工業統計調査","確報","平成19年確報","品目別の加工賃収入額及び産出事業所数（従業者４人以上の事業所）","","品目編"
"0003013992","工業統計調査 確報 平成19年確報","年次","200701-200712","2010-03-23","0","該当なし","2940","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-8","産業編 従業者４人以上の事業所に関する都道府県別、東京特別区・政令指定都市別統計（従業者規模別事業所数、従業者数等）","05","鉱工業","02","製造業","工業統計調査","確報","平成19年確報","従業者４人以上の事業所に関する都道府県別、東京特別区・政令指定都市別統計（従業者規模別事業所数、従業者数等）","","産業編"
"0003013875","工業統計調査 確報 平成19年確報","年次","200701-200712","2010-03-23","0","該当なし","1000","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-9","品目編 その他収入の種類別の産業別産出事業所数及び収入額（従業者４人以上の事業所）（産業中分類別）","05","鉱工業","02","製造業","工業統計調査","確報","平成19年確報","その他収入の種類別の産業別産出事業所数及び収入額（従業者４人以上の事業所）（産業中分類別）","","品目編"
"0003092814","工業統計調査 確報 平成19年確報","年次","200701-200712","2010-03-23","0","該当なし","10500","2022-07-05","","00550010","工業統計調査","00550","経済産業省","3-9","産業編 従業者４人以上の事業所に関する都道府県別、東京特別区・政令指定都市別統計（産業中分類別事業所数、従業者数等）","05","鉱工業","02","製造業","工業統計調査","確報","平成19年確報","従業者４人以上の事業所に関する都道府県別、東京特別区・政令指定都市別統計（産業中分類別事業所数、従業者数等）","","産業編"
"0003014128","工業統計調査 確報 平成19年確報","年次","200701-200712","2010-03-23","0","該当なし","3456","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-01","用地・用水編 事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（産業細分類別統計）","05","鉱工業","02","製造業","工業統計調査","確報","平成19年確報","事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（産業細分類別統計）","","用地・用水編"
"0003014129","工業統計調査 確報 平成19年確報","年次","200701-200712","2010-03-23","0","該当なし","1158","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-02","用地・用水編 事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（産業中分類別、従業者規模別統計）","05","鉱工業","02","製造業","工業統計調査","確報","平成19年確報","事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（産業中分類別、従業者規模別統計）","","用地・用水編"
"0003014130","工業統計調査 確報 平成19年確報","年次","200701-200712","2010-03-23","0","該当なし","7200","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-03","用地・用水編 事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（都道府県別、産業中分類別統計）","05","鉱工業","02","製造業","工業統計調査","確報","平成19年確報","事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（都道府県別、産業中分類別統計）","","用地・用水編"
"0003014131","工業統計調査 確報 平成19年確報","年次","200701-200712","2010-03-23","0","該当なし","27648","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-04","用地・用水編 事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（工業地区別、産業中分類別統計）","05","鉱工業","02","製造業","工業統計調査","確報","平成19年確報","事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（工業地区別、産業中分類別統計）","","用地・用水編"
"0003014132","工業統計調査 確報 平成19年確報","年次","200701-200712","2010-03-23","0","該当なし","432","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-05","用地・用水編 事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（敷地規模別統計、都道府県別事業所数）","05","鉱工業","02","製造業","工業統計調査","確報","平成19年確報","事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（敷地規模別統計、都道府県別事業所数）","","用地・用水編"
"0003014133","工業統計調査 確報 平成19年確報","年次","200701-200712","2010-03-23","0","該当なし","10800","2022-07-05","","00550010","工業統計調査","00550","経済産業省","4-06","用地・用水編 事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（敷地規模別統計、都道府県別、産業中分類別事業所数）","05","鉱工業","02","製造業","工業統計調査","確報","平成19年確報","事業所数、従業者数、製造品出荷額等、事業所敷地面積及び建築面積（敷地規模別統計、都道府県別、産業中分類別事業所数）","","用地・用水編"
