"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION","TITLE.@no","TITLE.$","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0001997382","牛乳乳製品統計調査 確報 令和３年牛乳乳製品統計","","年次","202101-202112","2023-02-28","0","該当なし","4704","2024-03-11","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等生産量（都道府県別）（月別）","飲用牛乳等計～加工乳・成分調整牛乳　うち成分調整牛乳生産量","","8","統計表 飲用牛乳等生産量（都道府県別）（月別） 飲用牛乳等計～加工乳・成分調整牛乳　うち成分調整牛乳生産量","令和３年牛乳乳製品統計"
"0001997383","牛乳乳製品統計調査 確報 令和３年牛乳乳製品統計","","年次","202101-202112","2023-02-28","0","該当なし","672","2024-03-11","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","乳飲料生産量（都道府県別）（月別）","","","9","統計表 乳飲料生産量（都道府県別）（月別）","令和３年牛乳乳製品統計"
"0001997407","牛乳乳製品統計調査 確報 令和３年牛乳乳製品統計","統計表 参考　飲用牛乳等の容器容量別工場数（全国）（令和３年10月）","年次","202101-202112","2023-02-28","0","該当なし","12","2023-03-31","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","参考　飲用牛乳等の容器容量別工場数（全国）（令和３年10月）","","","","","令和３年牛乳乳製品統計"
"0001997415","牛乳乳製品統計調査 確報 令和３年牛乳乳製品統計","累年統計表 参考１ 乳用牛の年次別飼養戸数及び頭数（２月１日現在）","年次","202101-202112","2023-02-28","0","該当なし","351","2023-03-31","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","参考１","乳用牛の年次別飼養戸数及び頭数（２月１日現在）","","","","令和３年牛乳乳製品統計"
"0001997416","牛乳乳製品統計調査 確報 令和３年牛乳乳製品統計","累年統計表 参考２ 経産牛１頭当たり搾乳量","年次","202101-202112","2023-02-28","0","該当なし","75","2023-03-31","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","参考２","経産牛１頭当たり搾乳量","","","","令和３年牛乳乳製品統計"
"0002116924","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","1936","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳生産量及び用途別処理量（全国農業地域別・処理内訳）（月別）","","","1","統計表 生乳生産量及び用途別処理量（全国農業地域別・処理内訳）（月別）","令和４年牛乳乳製品統計"
"0002116971","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2328","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","生乳生産量及び用途別処理量（全国）","","","1","累年統計表 生乳生産量及び用途別処理量（全国）","令和４年牛乳乳製品統計"
"0002116945","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","672","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","はっ酵乳生産量（都道府県別）（月別）","","","10","統計表 はっ酵乳生産量（都道府県別）（月別）","令和４年牛乳乳製品統計"
"0002116946","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","672","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","乳酸菌飲料生産量（都道府県別）（月別）","","","11","統計表 乳酸菌飲料生産量（都道府県別）（月別）","令和４年牛乳乳製品統計"
"0002116947","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","672","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等出荷量（都道府県別）（月別）","","","12","統計表 飲用牛乳等出荷量（都道府県別）（月別）","令和４年牛乳乳製品統計"
"0002116948","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","672","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入荷量（都道府県別）（月別）","","","13","統計表 飲用牛乳等入荷量（都道府県別）（月別）","令和４年牛乳乳製品統計"
"0002116949","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","年計","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 年計","令和４年牛乳乳製品統計"
"0002116950","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","１月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） １月分","令和４年牛乳乳製品統計"
"0002116951","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","２月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ２月分","令和４年牛乳乳製品統計"
"0002116952","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","３月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ３月分","令和４年牛乳乳製品統計"
"0002116953","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","４月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ４月分","令和４年牛乳乳製品統計"
"0002116954","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","５月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ５月分","令和４年牛乳乳製品統計"
"0002116955","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","６月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ６月分","令和４年牛乳乳製品統計"
"0002116956","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","７月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ７月分","令和４年牛乳乳製品統計"
"0002116957","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","８月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ８月分","令和４年牛乳乳製品統計"
"0002116958","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","９月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ９月分","令和４年牛乳乳製品統計"
"0002116959","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","10月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 10月分","令和４年牛乳乳製品統計"
"0002116960","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","11月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 11月分","令和４年牛乳乳製品統計"
"0002116961","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等入出荷量（都道府県別）（月別）","12月分","","14","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 12月分","令和４年牛乳乳製品統計"
"0002116962","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","630","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","乳製品生産量（全国・北海道・都府県）（月別）","","","15","統計表 乳製品生産量（全国・北海道・都府県）（月別）","令和４年牛乳乳製品統計"
"0002116963","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","192","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","乳製品在庫量（全国）（月別）","","","16","統計表 乳製品在庫量（全国）（月別）","令和４年牛乳乳製品統計"
"0002116964","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","126","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","乳製品使用量（全国・北海道・都府県）（月別）","","","17","統計表 乳製品使用量（全国・北海道・都府県）（月別）","令和４年牛乳乳製品統計"
"0002116965","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","3480","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","牛乳処理場及び乳製品工場数","経営組織別・生乳処理量規模別工場処理場数（全国農業地域別・都道府県別）（令和４年12月31日現在）～常用従業者規模別工場処理場数（全国農業地域別・都道府県別）（令和４年12月31日現在）","","18","統計表 牛乳処理場及び乳製品工場数 経営組織別・生乳処理量規模別工場処理場数（全国農業地域別・都道府県別）（令和４年12月31日現在）～常用従業者規模別工場処理場数（全国農業地域別・都道府県別）（令和４年12月31日現在）","令和４年牛乳乳製品統計"
"0002116966","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","580","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生産能力（全国農業地域別・都道府県別）（令和４年12月31日現在）","","","19","統計表 生産能力（全国農業地域別・都道府県別）（令和４年12月31日現在）","令和４年牛乳乳製品統計"
"0002116925","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","720","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳生産量（都道府県別）（月別）","","","2","統計表 生乳生産量（都道府県別）（月別）","令和４年牛乳乳製品統計"
"0002116972","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","1210","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","生乳生産量及び用途別処理量（全国農業地域別）","","","2","累年統計表 生乳生産量及び用途別処理量（全国農業地域別）","令和４年牛乳乳製品統計"
"0002116967","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","696","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","容器容量別牛乳生産量割合（全国農業地域別・都道府県別）（令和４年10月）","","","20","統計表 容器容量別牛乳生産量割合（全国農業地域別・都道府県別）（令和４年10月）","令和４年牛乳乳製品統計"
"0002116968","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","696","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","容器容量別加工乳・成分調整牛乳生産量割合（全国農業地域別・都道府県別）（令和４年10月）","","","21","統計表 容器容量別加工乳・成分調整牛乳生産量割合（全国農業地域別・都道府県別）（令和４年10月）","令和４年牛乳乳製品統計"
"0002116969","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","174","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","乳製品使用種類別工場処理場数（全国農業地域別・都道府県別）（令和４年12月31日現在）","","","22","統計表 乳製品使用種類別工場処理場数（全国農業地域別・都道府県別）（令和４年12月31日現在）","令和４年牛乳乳製品統計"
"0002116926","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","672","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出量（都道府県別）（月別）","","","3","統計表 生乳移出量（都道府県別）（月別）","令和４年牛乳乳製品統計"
"0002116973","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","330","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","生乳生産量及び用途別処理量（地方農政局別）","","","3","累年統計表 生乳生産量及び用途別処理量（地方農政局別）","令和４年牛乳乳製品統計"
"0002116927","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","672","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移入量（都道府県別）（月別）","","","4","統計表 生乳移入量（都道府県別）（月別）","令和４年牛乳乳製品統計"
"0002116974","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2037","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","牛乳等生産量（全国）","","","4","累年統計表 牛乳等生産量（全国）","令和４年牛乳乳製品統計"
"0002116928","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","年計　","","5","統計表 生乳移出入量（都道府県別）（月別） 年計　","令和４年牛乳乳製品統計"
"0002116929","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","１月分","","5","統計表 生乳移出入量（都道府県別）（月別） １月分","令和４年牛乳乳製品統計"
"0002116930","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","２月分","","5","統計表 生乳移出入量（都道府県別）（月別） ２月分","令和４年牛乳乳製品統計"
"0002116931","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","３月分","","5","統計表 生乳移出入量（都道府県別）（月別） ３月分","令和４年牛乳乳製品統計"
"0002116932","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","４月分","","5","統計表 生乳移出入量（都道府県別）（月別） ４月分","令和４年牛乳乳製品統計"
"0002116933","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","５月分","","5","統計表 生乳移出入量（都道府県別）（月別） ５月分","令和４年牛乳乳製品統計"
"0002116934","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","６月分","","5","統計表 生乳移出入量（都道府県別）（月別） ６月分","令和４年牛乳乳製品統計"
"0002116935","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","７月分","","5","統計表 生乳移出入量（都道府県別）（月別） ７月分","令和４年牛乳乳製品統計"
"0002116936","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","８月分","","5","統計表 生乳移出入量（都道府県別）（月別） ８月分","令和４年牛乳乳製品統計"
"0002116937","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","９月分","","5","統計表 生乳移出入量（都道府県別）（月別） ９月分","令和４年牛乳乳製品統計"
"0002116938","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","10月分","","5","統計表 生乳移出入量（都道府県別）（月別） 10月分","令和４年牛乳乳製品統計"
"0002116939","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","11月分","","5","統計表 生乳移出入量（都道府県別）（月別） 11月分","令和４年牛乳乳製品統計"
"0002116940","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","2304","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳移出入量（都道府県別）（月別）","12月分","","5","統計表 生乳移出入量（都道府県別）（月別） 12月分","令和４年牛乳乳製品統計"
"0002116975","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","1100","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","牛乳等生産量（全国農業地域別）","","","5","累年統計表 牛乳等生産量（全国農業地域別）","令和４年牛乳乳製品統計"
"0002116941","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","6720","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳処理量（用途別　都道府県別）（月別）","処理量計～その他　うち欠減","","6","統計表 生乳処理量（用途別　都道府県別）（月別） 処理量計～その他　うち欠減","令和４年牛乳乳製品統計"
"0002116976","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","300","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","牛乳等生産量（地方農政局別）","","","6","累年統計表 牛乳等生産量（地方農政局別）","令和４年牛乳乳製品統計"
"0002116942","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","1650","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","牛乳等生産量（全国農業地域別・牛乳等内訳）（月別）","","","7","統計表 牛乳等生産量（全国農業地域別・牛乳等内訳）（月別）","令和４年牛乳乳製品統計"
"0002116977","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","1455","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","乳製品生産量（全国）","","","7","累年統計表 乳製品生産量（全国）","令和４年牛乳乳製品統計"
"0002116943","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","4704","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","飲用牛乳等生産量（都道府県別）（月別）","飲用牛乳等計～加工乳・成分調整牛乳　うち成分調整牛乳生産量","","8","統計表 飲用牛乳等生産量（都道府県別）（月別） 飲用牛乳等計～加工乳・成分調整牛乳　うち成分調整牛乳生産量","令和４年牛乳乳製品統計"
"0002116944","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","","年次","202201-202212","2025-03-31","0","該当なし","672","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","乳飲料生産量（都道府県別）（月別）","","","9","統計表 乳飲料生産量（都道府県別）（月別）","令和４年牛乳乳製品統計"
"0002116970","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","統計表 参考　飲用牛乳等の容器容量別工場数（全国）（令和４年10月）","年次","202201-202212","2025-03-31","0","該当なし","12","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","参考　飲用牛乳等の容器容量別工場数（全国）（令和４年10月）","","","","","令和４年牛乳乳製品統計"
"0002116978","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","累年統計表 参考１ 乳用牛の年次別飼養戸数及び頭数（２月１日現在）","年次","202201-202212","2025-03-31","0","該当なし","351","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","参考１","乳用牛の年次別飼養戸数及び頭数（２月１日現在）","","","","令和４年牛乳乳製品統計"
"0002116979","牛乳乳製品統計調査 確報 令和４年牛乳乳製品統計","累年統計表 参考２ 経産牛１頭当たり搾乳量","年次","202201-202212","2025-03-31","0","該当なし","75","2025-04-17","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","参考２","経産牛１頭当たり搾乳量","","","","令和４年牛乳乳製品統計"
"0002111744","牛乳乳製品統計調査 確報 令和５年牛乳乳製品統計","","年次","202301-202312","2024-12-27","0","該当なし","1936","2025-04-09","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","統計表","生乳生産量及び用途別処理量（全国農業地域別・処理内訳）（月別）","","","1","統計表 生乳生産量及び用途別処理量（全国農業地域別・処理内訳）（月別）","令和５年牛乳乳製品統計"
"0002111790","牛乳乳製品統計調査 確報 令和５年牛乳乳製品統計","","年次","202301-202312","2024-12-27","0","該当なし","2328","2025-04-09","","00500225","牛乳乳製品統計調査","00500","農林水産省","04","農林水産業","02","畜産業","牛乳乳製品統計調査","確報","累年統計表","生乳生産量及び用途別処理量（全国）","","","1","累年統計表 生乳生産量及び用途別処理量（全国）","令和５年牛乳乳製品統計"
