"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003395269","商業動態統計調査 確報","月次","0","2020-03-16","0","都道府県","11468","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","1","- 家電大型専門店販売　都道府県別販売額等及び前年同月比増減率","06","商業・サービス業","01","商業","商業動態統計調査","確報","-","家電大型専門店販売　都道府県別販売額等及び前年同月比増減率","注：前年(度、同期、同月)比増減率は、ギャップを調整するリンク係数で処理した数値で計算している。","","","","",""
"0003395270","商業動態統計調査 確報","月次","0","2020-03-16","0","全国","588","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","1","- 家電大型専門店販売　商品別期末商品手持額、在庫率及び前年同期末比増減率","06","商業・サービス業","01","商業","商業動態統計調査","確報","-","家電大型専門店販売　商品別期末商品手持額、在庫率及び前年同期末比増減率","注１：在庫率=期末商品手持額 / 月間商品販売額　×　100<br>注２：前年(度、同期、同月)比増減率は、ギャップを調整するリンク係数で処理した数値で計算している。","","","","",""
"0003395271","商業動態統計調査 確報","月次","0","2020-03-16","0","全国","154","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","1","- ドラッグストア販売　商品別販売額等及び前年比増減率","06","商業・サービス業","01","商業","商業動態統計調査","確報","-","ドラッグストア販売　商品別販売額等及び前年比増減率","注：前年(度、同期、同月)比増減率は、ギャップを調整するリンク係数で処理した数値で計算している。","","","","",""
"0003395272","商業動態統計調査 確報","月次","0","2020-03-16","0","全国","154","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","1","- ドラッグストア販売　商品別販売額等及び前年度比増減率","06","商業・サービス業","01","商業","商業動態統計調査","確報","-","ドラッグストア販売　商品別販売額等及び前年度比増減率","注：前年(度、同期、同月)比増減率は、ギャップを調整するリンク係数で処理した数値で計算している。","","","","",""
"0003395273","商業動態統計調査 確報","月次","0","2020-03-16","0","全国","462","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","1","- ドラッグストア販売　商品別販売額等及び前年同期比増減率","06","商業・サービス業","01","商業","商業動態統計調査","確報","-","ドラッグストア販売　商品別販売額等及び前年同期比増減率","注：前年(度、同期、同月)比増減率は、ギャップを調整するリンク係数で処理した数値で計算している。","","","","",""
"0003395274","商業動態統計調査 確報","月次","0","2020-03-16","0","全国","1342","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","1","- ドラッグストア販売　商品別販売額等及び前年同月比増減率","06","商業・サービス業","01","商業","商業動態統計調査","確報","-","ドラッグストア販売　商品別販売額等及び前年同月比増減率","注：前年(度、同期、同月)比増減率は、ギャップを調整するリンク係数で処理した数値で計算している。","","","","",""
"0003395275","商業動態統計調査 確報","月次","0","2020-03-16","0","該当なし","252","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","1","- ドラッグストア販売　経済産業局別販売額等及び前年比増減率","06","商業・サービス業","01","商業","商業動態統計調査","確報","-","ドラッグストア販売　経済産業局別販売額等及び前年比増減率","注：前年(度、同期、同月)比増減率は、ギャップを調整するリンク係数で処理した数値で計算している。","","","","",""
"0003395276","商業動態統計調査 確報","月次","0","2020-03-16","0","該当なし","252","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","1","- ドラッグストア販売　経済産業局別販売額等及び前年度比増減率","06","商業・サービス業","01","商業","商業動態統計調査","確報","-","ドラッグストア販売　経済産業局別販売額等及び前年度比増減率","注：前年(度、同期、同月)比増減率は、ギャップを調整するリンク係数で処理した数値で計算している。","","","","",""
"0003395277","商業動態統計調査 確報","月次","0","2020-03-16","0","該当なし","756","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","1","- ドラッグストア販売　経済産業局別販売額等及び前年同期比増減率","06","商業・サービス業","01","商業","商業動態統計調査","確報","-","ドラッグストア販売　経済産業局別販売額等及び前年同期比増減率","注：前年(度、同期、同月)比増減率は、ギャップを調整するリンク係数で処理した数値で計算している。","","","","",""
"0003395278","商業動態統計調査 確報","月次","0","2020-03-16","0","該当なし","2196","2025-01-22","","00550030","商業動態統計調査","00550","経済産業省","1","- ドラッグストア販売　経済産業局別販売額等及び前年同月比増減率","06","商業・サービス業","01","商業","商業動態統計調査","確報","-","ドラッグストア販売　経済産業局別販売額等及び前年同月比増減率","注：前年(度、同期、同月)比増減率は、ギャップを調整するリンク係数で処理した数値で計算している。","","","","",""
